date,prediction,probability,actual_profitable,target_value,target_value_normalized,test_end_idx,Ret_0-1hr_value,Ret_4-8hr_value
2013-10-07 09:55:00,0,0.515,0,-0.164,-0.164,2550,0.075,-0.239
2013-10-08 09:55:00,1,0.74,0,-1.242,-1.242,2550,0.0,-0.09
2013-10-09 09:55:00,0,0.62,0,-0.03,-0.03,2550,-0.136,-0.015
2013-10-10 09:55:00,1,0.98,1,0.822,0.822,2550,0.435,0.362
2013-10-11 09:55:00,1,0.925,1,0.429,0.429,2550,0.386,-0.015
2013-10-14 09:55:00,1,0.925,1,0.873,0.873,2550,0.237,0.044
2013-10-15 09:55:00,0,0.615,0,-0.485,-0.485,2550,-0.147,0.147
2013-10-16 09:55:00,1,0.925,1,0.248,0.248,2550,0.514,-0.015
2013-10-17 09:55:00,1,0.73,1,0.935,0.935,2550,0.176,-0.073
2013-10-18 09:55:00,1,0.73,1,0.202,0.202,2550,0.159,-0.087
2013-10-21 09:55:00,1,0.72,0,-0.115,-0.115,2550,0.115,-0.144
2013-10-22 09:55:00,1,0.88,1,0.029,0.029,2550,0.344,-0.029
2013-10-23 09:55:00,0,0.2,1,0.216,0.216,2550,-0.316,-0.187
2013-10-24 09:55:00,0,0.56,1,0.23,0.23,2550,-0.129,-0.1
2013-10-25 09:55:00,1,0.885,1,0.2,0.2,2550,0.114,0.201
2013-10-28 09:55:00,1,0.725,1,0.171,0.171,2550,0.057,-0.142
2013-10-29 09:55:00,1,0.855,1,0.355,0.355,2550,0.057,0.071
2013-10-30 09:55:00,1,0.85,0,-0.523,-0.523,2550,-0.099,0.283
2013-10-31 09:55:00,0,0.595,0,-0.128,-0.128,2550,-0.171,0.2
2013-11-01 09:55:00,1,0.83,0,-0.085,-0.085,2550,0.157,0.0
2013-11-04 09:55:00,0,0.6,1,0.213,0.213,2550,-0.142,0.014
2013-11-05 09:55:00,0,0.225,1,0.271,0.271,2550,-0.171,-0.326
2013-11-06 09:55:00,1,0.93,0,-0.099,-0.099,2550,0.241,0.142
2013-11-07 09:55:00,0,0.24,0,-1.245,-1.245,2550,-0.282,-0.085
2013-11-08 09:55:00,1,0.845,1,1.304,1.304,2550,0.143,0.1
2013-11-11 09:55:00,1,0.87,0,-0.071,-0.071,2550,0.127,0.156
2013-11-12 09:55:00,0,0.51,0,-0.085,-0.085,2550,0.17,-0.226
2013-11-13 09:55:00,1,0.94,1,0.951,0.951,2550,0.342,0.114
2013-11-14 09:55:00,1,0.835,1,0.407,0.407,2550,-0.028,0.014
2013-11-15 09:55:00,1,0.84,1,0.265,0.265,2550,-0.042,0.098
2013-11-18 09:55:00,0,0.48,0,-0.237,-0.237,2550,-0.195,0.126
2013-11-19 09:55:00,0,0.52,0,-0.196,-0.196,2550,0.056,-0.223
2013-11-20 09:55:00,1,0.725,0,-0.503,-0.503,2550,-0.056,-0.084
2013-11-21 09:55:00,1,0.98,1,0.322,0.322,2550,0.266,0.352
2013-11-22 09:55:00,1,0.745,1,0.418,0.418,2550,0.028,-0.056
2013-11-25 09:55:00,0,0.485,0,-0.111,-0.111,2550,-0.194,0.069
2013-11-26 09:55:00,1,0.735,0,-0.028,-0.028,2650,0.0,-0.18
2013-11-27 09:55:00,1,0.87,0,0.0,0.0,2650,0.111,0.083
2013-11-28 09:55:00,1,0.85,0,-0.014,-0.014,2650,-0.055,0.152
2013-11-29 09:55:00,1,0.845,0,-0.262,-0.262,2650,0.124,0.0
2013-12-02 09:55:00,1,0.68,0,-0.153,-0.153,2650,-0.111,-0.083
2013-12-03 09:55:00,0,0.61,0,-0.209,-0.209,2650,0.209,-0.222
2013-12-04 09:55:00,1,0.76,1,0.21,0.21,2650,0.014,-0.056
2013-12-05 09:55:00,1,0.845,0,-0.21,-0.21,2650,-0.056,0.07
2013-12-06 09:55:00,1,0.865,1,0.208,0.208,2650,-0.042,0.14
2013-12-09 09:55:00,1,0.77,0,-0.138,-0.138,2650,0.18,-0.097
2013-12-10 09:55:00,1,0.845,0,-0.18,-0.18,2650,0.139,-0.014
2013-12-11 09:55:00,0,0.255,0,-0.918,-0.918,2650,-0.333,-0.014
2013-12-12 09:55:00,0,0.285,0,-0.155,-0.155,2650,-0.266,0.113
2013-12-13 09:55:00,0,0.31,1,0.028,0.028,2650,-0.226,0.099
2013-12-16 09:55:00,1,1.0,0,-0.266,-0.266,2650,0.394,0.852
2013-12-17 09:55:00,0,0.28,0,-0.197,-0.197,2650,-0.211,0.0
2013-12-18 09:55:00,1,0.87,1,1.576,1.576,2650,0.028,0.098
2013-12-19 09:55:00,1,0.91,1,0.181,0.181,2650,0.223,0.139
2013-12-20 09:55:00,1,0.945,1,0.124,0.124,2650,0.291,-0.014
2013-12-23 09:55:00,0,0.31,1,0.165,0.165,2650,-0.219,0.124
2013-12-24 09:55:00,1,0.865,1,0.425,0.425,2650,0.041,0.055
2013-12-26 09:55:00,1,0.865,1,0.273,0.273,2650,-0.082,0.302
2013-12-27 09:55:00,1,0.745,0,-0.109,-0.109,2650,0.041,-0.123
2013-12-30 09:55:00,1,0.835,1,0.041,0.041,2650,-0.082,0.068
2013-12-31 09:55:00,1,0.85,1,0.218,0.218,2650,0.027,0.041
2014-01-02 09:55:00,0,0.37,0,-0.355,-0.355,2650,-0.204,0.258
2014-01-03 09:55:00,1,0.895,0,-0.355,-0.355,2650,0.082,0.357
2014-01-06 09:55:00,0,0.47,0,-0.315,-0.315,2650,-0.15,0.082
2014-01-07 09:55:00,1,0.92,0,-0.041,-0.041,2650,0.205,0.288
2014-01-08 09:55:00,0,0.59,1,0.164,0.164,2650,-0.041,-0.205
2014-01-09 09:55:00,1,0.895,0,-0.231,-0.231,2650,0.054,0.286
2014-01-10 09:55:00,0,0.305,1,0.232,0.232,2650,-0.272,0.191
2014-01-13 09:55:00,1,0.84,0,-1.118,-1.118,2650,0.082,0.014
2014-01-14 09:55:00,1,0.84,1,0.839,0.839,2650,-0.082,0.096
2014-01-15 09:55:00,1,0.875,1,0.231,0.231,2650,0.123,0.123
2014-01-16 09:55:00,1,0.76,1,0.054,0.054,2650,0.068,-0.068
2014-01-17 09:55:00,1,0.815,0,-0.204,-0.204,2650,-0.109,0.163
2014-01-20 09:55:00,1,0.85,1,0.409,0.409,2650,0.027,0.041
2014-01-21 09:55:00,1,0.755,0,-0.217,-0.217,2650,0.027,-0.095
2014-01-22 09:55:00,0,0.58,1,0.041,0.041,2650,-0.041,-0.217
2014-01-23 09:55:00,0,0.305,0,-0.027,-0.027,2650,-0.232,0.055
2014-01-24 09:55:00,0,0.0,0,-1.354,-1.354,2650,-0.289,-0.699
2014-01-27 09:55:00,1,0.875,0,-0.741,-0.741,2650,0.0,0.154
2014-01-28 09:55:00,1,0.915,1,0.084,0.084,2650,0.168,0.295
2014-01-29 09:55:00,0,0.585,0,-0.366,-0.366,2650,-0.014,-0.417
2014-01-30 09:55:00,1,0.84,1,0.435,0.435,2650,0.014,0.014
2014-01-31 09:55:00,1,0.69,1,0.396,0.396,2650,0.269,-0.505
2014-02-03 09:55:00,0,0.15,0,-1.961,-1.961,2650,-0.267,-0.183
2014-02-04 09:55:00,1,0.84,1,0.129,0.129,2650,0.086,0.014
2014-02-05 09:55:00,0,0.615,1,0.33,0.33,2650,-0.129,0.086
2014-02-06 09:55:00,1,1.0,1,0.583,0.583,2650,0.615,0.43
2014-02-07 09:55:00,1,0.745,1,0.674,0.674,2650,0.028,-0.127
2014-02-10 09:55:00,0,0.585,1,0.167,0.167,2650,0.098,-0.251
2014-02-11 09:55:00,1,0.895,1,0.82,0.82,2650,0.153,0.181
2014-02-12 09:55:00,1,0.945,0,-0.37,-0.37,2650,0.427,0.014
2014-02-13 09:55:00,1,0.95,1,0.842,0.842,2650,0.235,0.028
2014-02-14 09:55:00,1,0.895,1,0.493,0.493,2650,0.082,0.206
2014-02-17 09:55:00,1,0.895,0,-0.163,-0.163,2650,-0.014,0.259
2014-02-18 09:55:00,0,0.585,1,0.109,0.109,2650,0.0,-0.313
2014-02-19 09:55:00,1,0.85,0,-0.775,-0.775,2650,0.368,-0.109
2014-02-20 09:55:00,0,0.49,1,0.658,0.658,2650,-0.15,0.192
2014-02-21 09:55:00,1,0.74,0,-0.38,-0.38,2650,0.15,-0.163
2014-02-24 09:55:00,1,0.955,0,-0.203,-0.203,2650,0.571,0.041
2014-02-25 09:55:00,0,0.175,1,0.19,0.19,2650,-0.258,-0.081
2014-02-26 09:55:00,0,0.17,1,0.109,0.109,2650,-0.379,-0.094
2014-02-27 09:55:00,0,0.585,1,0.638,0.638,2650,0.054,-0.65
2014-02-28 09:55:00,1,0.865,0,-0.027,-0.027,2650,0.364,-0.054
2014-03-03 09:55:00,1,0.82,0,-0.108,-0.108,2650,0.231,-0.122
2014-03-04 09:55:00,1,1.0,1,0.241,0.241,2650,0.295,0.445
2014-03-05 09:55:00,1,0.85,1,0.067,0.067,2650,-0.053,0.12
2014-03-06 09:55:00,1,0.975,0,-0.199,-0.199,2650,0.253,0.093
2014-03-07 09:55:00,0,0.16,0,0.0,0.0,2650,-0.464,-0.106
2014-03-10 09:55:00,1,0.895,1,0.027,0.027,2650,0.12,0.321
2014-03-11 09:55:00,0,0.2,0,-0.4,-0.4,2650,-0.24,-0.04
2014-03-12 09:55:00,1,0.76,1,0.525,0.525,2650,-0.067,-0.04
2014-03-13 09:55:00,1,0.835,0,-1.296,-1.296,2650,-0.04,-0.013
2014-03-14 09:55:00,1,0.885,0,-0.272,-0.272,2650,0.041,0.19
2014-03-17 09:55:00,1,1.0,0,-0.054,-0.054,2650,0.584,0.641
2014-03-18 09:55:00,0,0.61,1,0.269,0.269,2650,0.202,-0.216
2014-03-19 09:55:00,1,0.87,0,-0.643,-0.643,2650,0.0,0.134
2014-03-20 09:55:00,1,0.875,1,0.784,0.784,2650,0.149,0.108
2014-03-21 09:55:00,1,0.895,0,-0.788,-0.788,2650,0.053,0.254
2014-03-24 09:55:00,0,0.37,0,-0.471,-0.471,2650,-0.201,0.229
2014-03-25 09:55:00,1,0.88,0,-0.121,-0.121,2650,0.161,0.068
2014-03-26 09:55:00,1,0.79,0,-1.059,-1.059,2650,-0.094,0.04
2014-03-27 09:55:00,1,0.805,1,0.068,0.068,2650,-0.095,0.081
2014-03-28 09:55:00,1,0.975,0,-0.296,-0.296,2650,0.515,0.108
2014-03-31 09:55:00,1,0.835,0,-0.013,-0.013,2650,0.228,-0.04
2014-04-01 09:55:00,1,0.97,1,0.147,0.147,2650,0.308,0.067
2014-04-02 09:55:00,1,0.83,1,0.333,0.333,2650,-0.053,0.027
2014-04-03 09:55:00,1,0.91,0,-0.278,-0.278,2650,0.186,0.173
2014-04-04 09:55:00,0,0.265,0,-1.379,-1.379,2650,-0.304,0.04
2014-04-07 09:55:00,1,0.74,0,-0.916,-0.916,2650,0.04,-0.148
2014-04-08 09:55:00,0,0.565,1,0.476,0.476,2650,-0.082,-0.204
2014-04-09 09:55:00,0,0.505,1,0.988,0.988,2650,-0.135,0.176
2014-04-10 09:55:00,0,0.565,0,-1.973,-1.973,2650,-0.067,-0.308
2014-04-11 09:55:00,1,0.865,0,-0.659,-0.659,2650,0.069,0.055
2014-04-14 09:55:00,0,0.415,1,0.358,0.358,2650,-0.165,-0.014
2014-04-15 09:55:00,1,0.865,1,0.082,0.082,2650,0.369,-0.082
2014-04-16 09:55:00,1,0.715,1,0.583,0.583,2650,-0.122,0.108
2014-04-17 09:55:00,0,0.275,1,0.297,0.297,2750,-0.162,-0.095
2014-04-21 09:55:00,1,0.725,1,0.148,0.148,2750,0.188,-0.067
2014-04-22 09:55:00,1,0.955,1,0.107,0.107,2750,0.268,0.081
2014-04-23 09:55:00,1,0.69,0,-0.094,-0.094,2750,-0.067,-0.16
2014-04-24 09:55:00,0,0.26,1,0.187,0.187,2750,-0.545,0.107
2014-04-25 09:55:00,0,0.075,0,-0.295,-0.295,2750,-0.308,-0.12
2014-04-28 09:55:00,1,0.92,0,-0.04,-0.04,2750,0.067,0.309
2014-04-29 09:55:00,1,0.915,1,0.013,0.013,2750,0.067,0.174
2014-04-30 09:55:00,1,0.875,1,0.508,0.508,2750,-0.08,0.134
2014-05-01 09:55:00,1,0.875,1,0.12,0.12,2750,-0.08,0.093
2014-05-02 09:55:00,1,0.935,0,-0.319,-0.319,2750,0.253,0.053
2014-05-05 09:55:00,0,0.63,1,0.562,0.562,2750,0.094,-0.334
2014-05-06 09:55:00,1,0.83,0,-0.574,-0.574,2750,0.013,-0.013
2014-05-07 09:55:00,0,0.28,1,0.496,0.496,2750,-0.214,0.067
2014-05-08 09:55:00,1,0.91,0,-0.465,-0.465,2750,0.481,0.013
2014-05-09 09:55:00,0,0.075,1,0.509,0.509,2750,-0.307,-0.12
2014-05-12 09:55:00,1,0.935,1,0.238,0.238,2750,0.372,0.053
2014-05-13 09:55:00,1,0.83,0,-0.026,-0.026,2750,0.013,-0.013
2014-05-14 09:55:00,0,0.64,0,-0.33,-0.33,2750,0.013,-0.224
2014-05-15 09:55:00,0,0.075,0,-0.32,-0.32,2750,-0.452,-0.133
2014-05-16 09:55:00,1,0.695,1,0.388,0.388,2750,0.08,-0.12
2014-05-19 09:55:00,1,0.71,1,0.266,0.266,2750,0.361,-0.28
2014-05-20 09:55:00,0,0.1,0,-0.293,-0.293,2750,-0.306,-0.066
2014-05-21 09:55:00,1,0.985,1,0.239,0.239,2750,0.307,0.174
2014-05-22 09:55:00,1,0.69,1,0.106,0.106,2750,0.106,-0.172
2014-05-23 09:55:00,1,0.855,1,0.291,0.291,2750,0.079,0.053
2014-05-26 09:55:00,1,0.88,1,0.013,0.013,2750,-0.013,0.132
2014-05-27 09:55:00,1,0.89,1,0.223,0.223,2750,0.026,0.105
2014-05-28 09:55:00,1,0.865,0,-0.039,-0.039,2750,-0.026,0.065
2014-05-29 09:55:00,1,0.73,1,0.288,0.288,2750,0.026,-0.078
2014-05-30 09:55:00,1,0.855,1,0.235,0.235,2750,0.013,0.039
2014-06-02 09:55:00,0,0.375,1,0.169,0.169,2750,-0.143,-0.026
2014-06-03 09:55:00,1,0.72,1,0.091,0.091,2750,0.156,-0.052
2014-06-04 09:55:00,1,0.72,1,0.26,0.26,2750,0.156,-0.065
2014-06-05 09:55:00,1,0.655,1,0.597,0.597,2750,-0.117,0.013
2014-06-06 09:55:00,1,0.83,1,0.116,0.116,2750,0.142,-0.013
2014-06-09 09:55:00,1,0.805,1,0.013,0.013,2750,0.154,-0.026
2014-06-10 09:55:00,1,0.73,1,0.206,0.206,2750,0.026,-0.064
2014-06-11 09:55:00,0,0.63,0,0.0,0.0,2750,0.09,-0.269
2014-06-12 09:55:00,0,0.445,0,-0.516,-0.516,2750,-0.142,0.077
2014-06-13 09:55:00,0,0.625,1,0.26,0.26,2750,-0.026,-0.247
2014-06-16 09:55:00,1,0.8,0,0.0,0.0,2750,0.234,-0.091
2014-06-17 09:55:00,1,0.88,1,0.22,0.22,2750,0.221,0.052
2014-06-18 09:55:00,1,0.72,1,0.633,0.633,2750,0.103,-0.09
2014-06-19 09:55:00,1,0.74,1,0.064,0.064,2750,-0.038,-0.038
2014-06-20 09:55:00,1,0.88,1,0.064,0.064,2750,-0.013,0.141
2014-06-23 09:55:00,1,0.715,1,0.013,0.013,2750,-0.026,-0.089
2014-06-24 09:55:00,1,0.705,0,-0.474,-0.474,2750,0.026,-0.154
2014-06-25 09:55:00,1,0.885,1,0.334,0.334,2750,0.193,0.129
2014-06-26 09:55:00,0,0.125,1,0.528,0.528,2750,-0.5,-0.038
2014-06-27 09:55:00,1,0.81,1,0.295,0.295,2750,0.18,-0.026
2014-06-30 09:55:00,1,0.73,0,-0.026,-0.026,2750,0.077,-0.064
2014-07-01 09:55:00,1,0.875,1,0.293,0.293,2750,0.14,0.077
2014-07-02 09:55:00,1,0.85,1,0.064,0.064,2750,-0.038,0.038
2014-07-03 09:55:00,1,0.88,1,0.165,0.165,2750,0.013,0.14
2014-07-04 09:55:00,1,0.72,1,0.063,0.063,2750,0.013,-0.051
2014-07-07 09:55:00,1,0.715,0,-0.076,-0.076,2750,-0.038,-0.051
2014-07-08 09:55:00,0,0.11,0,-0.229,-0.229,2750,-0.241,-0.089
2014-07-09 09:55:00,0,0.6,1,0.332,0.332,2750,-0.102,-0.051
2014-07-10 09:55:00,0,0.63,1,0.475,0.475,2750,0.141,-0.712
2014-07-11 09:55:00,1,0.905,1,0.281,0.281,2750,-0.077,0.191
2014-07-14 09:55:00,1,0.915,0,-0.025,-0.025,2750,0.051,0.178
2014-07-15 09:55:00,1,0.69,0,-0.241,-0.241,2750,-0.025,-0.14
2014-07-16 09:55:00,1,0.74,1,0.038,0.038,2750,-0.114,0.292
2014-07-17 09:55:00,1,0.78,0,-1.089,-1.089,2750,0.33,-0.114
2014-07-18 09:55:00,1,0.88,1,0.664,0.664,2750,0.179,0.077
2014-07-21 09:55:00,1,0.715,1,0.076,0.076,2750,-0.025,-0.063
2014-07-22 09:55:00,1,0.88,1,0.051,0.051,2750,0.089,0.14
2014-07-23 09:55:00,1,0.905,1,0.177,0.177,2750,-0.051,0.203
2014-07-24 09:55:00,0,0.465,1,0.013,0.013,2750,-0.164,0.227
2014-07-25 09:55:00,0,0.6,0,-0.19,-0.19,2750,-0.088,-0.101
2014-07-28 09:55:00,0,0.255,1,0.305,0.305,2750,-0.329,0.076
2014-07-29 09:55:00,1,0.72,0,-0.62,-0.62,2750,0.076,-0.101
2014-07-30 09:55:00,0,0.265,0,-0.102,-0.102,2750,-0.228,0.038
2014-07-31 09:55:00,0,0.51,0,-1.181,-1.181,2750,-0.103,-0.522
2014-08-01 09:55:00,1,0.71,0,-0.467,-0.467,2750,0.325,-0.894
2014-08-04 09:55:00,1,0.84,1,0.481,0.481,2750,0.039,-0.013
2014-08-05 09:55:00,1,0.695,0,-0.455,-0.455,2750,-0.117,0.065
2014-08-06 09:55:00,1,0.71,1,0.157,0.157,2750,0.328,-0.261
2014-08-07 09:55:00,1,0.89,0,-0.885,-0.885,2750,0.065,0.104
2014-08-08 09:55:00,0,0.405,1,1.022,1.022,2750,-0.183,0.158
2014-08-11 09:55:00,1,0.88,0,-0.194,-0.194,2750,0.155,0.13
2014-08-12 09:55:00,1,0.89,0,-0.233,-0.233,2750,0.052,0.116
2014-08-13 09:55:00,1,0.795,1,0.426,0.426,2750,-0.09,0.194
2014-08-14 09:55:00,1,0.72,1,0.27,0.27,2750,0.116,-0.077
2014-08-15 09:55:00,1,0.92,0,-0.37,-0.37,2750,0.064,0.294
2014-08-18 09:55:00,1,0.87,1,0.14,0.14,2750,0.089,0.064
2014-08-19 09:55:00,1,0.83,1,0.203,0.203,2750,0.114,0.0
2014-08-20 09:55:00,1,0.72,1,0.291,0.291,2750,0.101,-0.063
2014-08-21 09:55:00,1,0.915,1,0.075,0.075,2750,0.05,0.176
2014-08-22 09:55:00,1,0.7,0,-0.075,-0.075,2750,-0.013,-0.113
2014-08-25 09:55:00,1,0.725,0,-0.038,-0.038,2750,0.025,-0.088
2014-08-26 09:55:00,1,0.845,0,-0.075,-0.075,2750,0.1,0.025
2014-08-27 09:55:00,1,0.84,1,0.038,0.038,2750,-0.063,0.025
2014-08-28 09:55:00,0,0.63,1,0.176,0.176,2750,0.1,-0.288
2014-08-29 09:55:00,0,0.485,1,0.276,0.276,2750,-0.138,0.1
2014-09-01 09:55:00,1,0.73,1,0.063,0.063,2750,0.038,-0.075
2014-09-02 09:55:00,1,0.85,0,-0.05,-0.05,2750,-0.075,0.05
2014-09-03 09:55:00,1,0.905,0,-0.312,-0.312,2750,-0.075,0.2
2014-09-04 09:55:00,1,0.885,0,-0.536,-0.536,2750,0.187,0.113
2014-09-05 09:55:00,0,0.57,1,0.489,0.489,2850,0.088,-0.2
2014-09-08 09:55:00,1,0.68,0,-0.224,-0.224,2850,0.125,-0.075
2014-09-09 09:55:00,0,0.33,0,-0.226,-0.226,2850,-0.388,0.138
2014-09-10 09:55:00,0,0.46,1,0.542,0.542,2850,-0.176,0.239
2014-09-11 09:55:00,1,0.77,1,0.213,0.213,2850,0.327,-0.075
2014-09-12 09:55:00,0,0.14,0,-0.202,-0.202,2850,-0.34,-0.075
2014-09-15 09:55:00,0,0.37,1,0.19,0.19,2850,-0.228,0.14
2014-09-16 09:55:00,1,0.77,1,0.632,0.632,2850,0.266,-0.063
2014-09-17 09:55:00,1,0.835,0,-0.088,-0.088,2850,0.163,0.075
2014-09-18 09:55:00,1,0.9,1,0.175,0.175,2850,0.075,0.351
2014-09-19 09:55:00,1,0.68,0,-0.348,-0.348,2850,-0.062,-0.05
2014-09-22 09:55:00,1,0.71,0,-0.414,-0.414,2850,-0.113,0.038
2014-09-23 09:55:00,0,0.57,0,-0.529,-0.529,2850,0.227,-0.352
2014-09-24 09:55:00,1,0.74,1,0.861,0.861,2850,-0.063,-0.025
2014-09-25 09:55:00,0,0.17,0,-0.886,-0.886,2850,-0.491,-0.038
2014-09-26 09:55:00,1,0.795,1,0.624,0.624,2850,0.089,0.051
2014-09-29 09:55:00,1,0.68,1,0.484,0.484,2850,0.192,-0.063
2014-09-30 09:55:00,0,0.36,0,-0.089,-0.089,2850,-0.367,0.305
2014-10-01 09:55:00,0,0.26,0,-0.743,-0.743,2850,-0.421,0.064
2014-10-02 09:55:00,0,0.64,0,-0.052,-0.052,2850,0.0,-0.116
2014-10-03 09:55:00,1,0.83,1,0.243,0.243,2850,0.372,0.0
2014-10-06 09:55:00,1,0.71,0,-0.534,-0.534,2850,0.0,-0.038
2014-10-07 09:55:00,0,0.01,0,-0.925,-0.925,2850,-0.371,-0.256
2014-10-08 09:55:00,0,0.59,1,1.764,1.764,2850,-0.104,-0.104
2014-10-09 09:55:00,0,0.36,0,-1.588,-1.588,2850,-0.319,0.268
2014-10-10 09:55:00,0,0.55,0,-1.337,-1.337,2850,0.039,-0.26
2014-10-13 09:55:00,0,0.36,0,-1.438,-1.438,2850,-0.342,0.583
2014-10-14 09:55:00,0,0.06,0,-0.053,-0.053,2850,-0.213,-0.347
2014-10-15 09:55:00,0,0.55,1,0.216,0.216,2850,0.095,-0.24
2014-10-16 09:55:00,0,0.64,1,0.623,0.623,2850,1.193,-1.283
2014-10-17 09:55:00,1,0.9,1,0.2,0.2,2850,0.12,0.97
